Old_id	Gene_id
MAL8P1.6	PF3D7_0829600
MAL3P7.16	PF3D7_0321200
PFC0935c	PF3D7_0321200
PF11_0188	PF3D7_1118200
PF11_0284	PF3D7_1127300
MAL7P1.350	PF3D7_0732600
PF02_0113	PF3D7_0212100
PFB0540w	PF3D7_0212100
PF14_0110	PF3D7_1411200
PF11_0378	PF3D7_1136600
MAL13P1.307	PF3D7_1361600
MAL8P1.133	PF3D7_0806400
2277.t00022	PF3D7_1202200
MAL12P1.22	PF3D7_1202200
PFL0110c	PF3D7_1202200
PF11_0162	PF3D7_1115400
MAL1P1.50	PF3D7_0106000
PFA0295c	PF3D7_0106000
2277.t00451	PF3D7_1247000
MAL12P1.450	PF3D7_1247000
PF3D7_1247000.1	PF3D7_1247000
PF3D7_1247000.2	PF3D7_1247000
PFL2255w	PF3D7_1247000
PF13_0315	PF3D7_1359400
MAL7P1.141	PF3D7_0725400
PF11_0277	PF3D7_1126700
PF11_0278	PF3D7_1126700
MAL13P1.132	PF3D7_1324200
MAL7P1.131	PF3D7_0724500
PF13_0278	PF3D7_1353400
PF07_0049	PF3D7_0712000
PF11_0482	PF3D7_1147300
2270.t00251	PF3D7_0606500
MAL6P1.68	PF3D7_0606500
PFF0320c	PF3D7_0606500
PF14_0508	PF3D7_1453500
PF02_0010	PF3D7_0201000
PFB0055c	PF3D7_0201000
PF14_0143	PF3D7_1414500
PF02_0184	PF3D7_0219700
PFB0900c	PF3D7_0219700
PF10_0377	PF3D7_1038700
PF3D7_13_snoR19	PF3D7_1336500
PF3D7_13_snoR19.1	PF3D7_1336500
PF11TR005	PF3D7_1138900
PF11TR005:ncRNA	PF3D7_1138900
PF11_0397	PF3D7_1138600
PF14_0269	PF3D7_1429000
PFI1617w	PF3D7_0933400
MAL3P2.13	PF3D7_0304800
PFC0220w	PF3D7_0304800
2277.t00417	PF3D7_1243400
MAL12P1.415	PF3D7_1243400
PFL2085w	PF3D7_1243400
2270.t00031	PF3D7_0614000
MAL6P1.285	PF3D7_0614000
PFF0680c	PF3D7_0614000
MAL3P2.33	PF3D7_0307600
PFC0320w	PF3D7_0307600
PF10_0381	PF3D7_1039100
PF10_0382	PF3D7_1039100
2277.t00328	PF3D7_1234000
MAL12P1.327	PF3D7_1234000
PFL1640c	PF3D7_1234000
PF14_0534	PF3D7_1456100
PF07_0103	PF3D7_0724400
PF02_0071	PF3D7_0207500
PFB0335c	PF3D7_0207500
PF08_0008	PF3D7_0828800
PF14_0548	PF3D7_1457500
PF14_0033	PF3D7_1403600
MAL4P1.193	PF3D7_0420400
PFD0990w	PF3D7_0420400
PF11_0304	PF3D7_1129300
MAL8P1.62	PF3D7_0819600
PF10_0194	PF3D7_1020000
PF13_0342	PF3D7_1365000
2270.t00102	PF3D7_0621200
MAL6P1.215	PF3D7_0621200
PFF1025c	PF3D7_0621200
PF10_0119	PF3D7_1012200
MAL4P1.186	PF3D7_0419700
PFD0955w	PF3D7_0419700
MAL4P1.212	PF3D7_0423100
PFD1090c	PF3D7_0423100
PF14_0353	PF3D7_1437300
PF07_0071	PF3D7_0717400
PFI0980w	PF3D7_0920000
PF13_0273	PF3D7_1352700
PF10_0231	PF3D7_1023800
MAL13P1.113	PF3D7_1320500
2270.t00250	PF3D7_0606600
MAL6P1.69	PF3D7_0606600
PFF0325c	PF3D7_0606600
MAL7P1.27	PF3D7_0709000
MAL3P8.12	PF3D7_0301400
PFC0070c	PF3D7_0301400
PF02_0123	PF3D7_0213100
PFB0595w	PF3D7_0213100
MAL13P1.119	PF3D7_1321600
MAL7P1.310	PF3D7_0832600
PF14_0002	PF3D7_1400200
PF11_0231	PF3D7_1122300
MAL5P1.242	PF3D7_0524300
PFE1210c	PF3D7_0524300
2270.t00317	PF3D7_0632200
MAL6P1.7	PF3D7_0632200
PFF1565c	PF3D7_0632200
PF14_0027	PF3D7_1402500
PF02_0091	PF3D7_0209600
PFB0435c	PF3D7_0209600
PF14_0770	PF3D7_1479800
PF10_0394	PF3D7_1040100
PF11_0148	PF3D7_1114000
MAL13P1.390	PF3D7_1344000
PF11_0384	PF3D7_1137300
PF14_0227	PF3D7_1423600
MAL13P1.267	PF3D7_1352600
PF10_0092	PF3D7_1009500
PF14_0592	PF3D7_1462200
MAL5P1.105	PF3D7_0510400
PFE0515w	PF3D7_0510400
MAL3P3.8	PF3D7_0308600
PFC0365w	PF3D7_0308600
2277.t00269	PF3D7_1227800
MAL12P1.269	PF3D7_1227800
PFL1345c	PF3D7_1227800
MAL8P1.126	PF3D7_0807700
PF13_0192	PF3D7_1334500
PF13_0177	PF3D7_1332700
PF14_0295	PF3D7_1431600
PF11_0459	PF3D7_1144700
PF14_0667	PF3D7_1469900
PFI0555c	PF3D7_0911400
PFI0665w	PF3D7_0913600
MAL4P2.12	PF3D7_0407600
PFD0375w	PF3D7_0407600
MAL4P2.11	PF3D7_0407500
PFD0367w	PF3D7_0407500
PFD0370w	PF3D7_0407500
PF14_0272	PF3D7_1429300
PF13_0152	PF3D7_1328800
2297.t00488	PF3D7_1101600
PF11_0024	PF3D7_1101600
PF11_0007	PF3D7_1100100
MAL4P1.31	PF3D7_0403300
PFD0155c	PF3D7_0403300
MAL4P2.22	PF3D7_0408600
PFD0425w	PF3D7_0408600
PF13_0312	PF3D7_1358300
PF10_0275	PF3D7_1028100
2277.t00245	PF3D7_1225400
MAL12P1.245	PF3D7_1225400
PFL1225c	PF3D7_1225400
MAL8P1.10	PF3D7_0829100
PFI1070c	PF3D7_0921800
MAL13P1.314	PF3D7_1362800
MAL13P1.315	PF3D7_1362800
PF11_0480a	PF3D7_1147100
PF02_0150	PF3D7_0215900
PFB0725c	PF3D7_0215900
PF13_0319	PF3D7_1360400
MAL5P1.8	PF3D7_0500700
PFE0035c	PF3D7_0500700
PF11_0014	PF3D7_1100800
2277.t00066	PF3D7_1206500
MAL12P1.65	PF3D7_1206500
PFL0325w	PF3D7_1206500
PF14_0209	PF3D7_1421600
PF14_0209:exon:4	PF3D7_1421600
MAL5P1.195	PF3D7_0519400
PFE0975c	PF3D7_0519400
PF02_0116	PF3D7_0212400
PFB0555c	PF3D7_0212400
2270.t00010	PF3D7_0611500
MAL6P1.309	PF3D7_0611500
PFF0565c	PF3D7_0611500
PF13_0287	PF3D7_1354500
MAL1P1.23	PF3D7_0103700
PFA0185w	PF3D7_0103700
PF14_0202	PF3D7_1420800
3D7Surf13.1	PF3D7_1301800
PF13_0074	PF3D7_1301800
PF13_0075	PF3D7_1301800
2277.t00167	PF3D7_1217300
MAL12P1.167	PF3D7_1217300
PFL0835w	PF3D7_1217300
PF13_0005	PF3D7_1300500
MAL13P1.23	PF3D7_1304200
PF3D7_1304200.1	PF3D7_1304200
PF3D7_1304200.2	PF3D7_1304200
PF14_0409	PF3D7_1443100
2277.t00321	PF3D7_1233300
MAL12P1.320	PF3D7_1233300
PFL1605w	PF3D7_1233300
2270.t00046	PF3D7_0615600
MAL6P1.270	PF3D7_0615600
PFF0755c	PF3D7_0615600
PF10_0110	PF3D7_1011300
2277.t00275	PF3D7_1228400
MAL12P1.275	PF3D7_1228400
PFL1375w	PF3D7_1228400
2270.t00210	PF3D7_0610500
MAL6P1.107	PF3D7_0610500
PFF0515c	PF3D7_0610500
2270.t00290	PF3D7_0602500
MAL6P1.28	PF3D7_0602500
PFF0120w	PF3D7_0602500
MAL3P6.19	PF3D7_0318100
PFC0800w	PF3D7_0318100
PF11_0199	PF3D7_1119200
2277.t00073	PF3D7_1207200
MAL12P1.72	PF3D7_1207200
PFL0360c	PF3D7_1207200
MAL8P1.121a	PF3D7_0808500
MAL8P1.121a.1	PF3D7_0808500
PF10_0095	PF3D7_1009800
MAL3P2.27	PF3D7_0306900
PFC0290w	PF3D7_0306900
2270.t00339	PF3D7_0605400
MAL6P1.57	PF3D7_0605400
PFF0265c	PF3D7_0605400
MAL4P1.172	PF3D7_0418300
PFD0885c	PF3D7_0418300
PFI1355w	PF3D7_0927600
PF10_0368	PF3D7_1037500
PF13_0353	PF3D7_1367500
ORF91	PF3D7_API02400
PFC10_API0032	PF3D7_API02400
PF14_0746	PF3D7_1477500
MAL3P4.7	PF3D7_0312500
PFC0530w	PF3D7_0312500
PF14_0312	PF3D7_1433100
MAL8P1.137	PF3D7_0805100
MAL1P4.01	PF3D7_0100100
PFA0005w	PF3D7_0100100
2277.t00029	PF3D7_1202900
MAL12P1.29	PF3D7_1202900
PFL0145c	PF3D7_1202900
MAL1_18s	PF3D7_0112300
MAL1_18s:rRNA	PF3D7_0112300
PF11_0383	PF3D7_1137200
2270.t00175	PF3D7_0628700
MAL6P1.141	PF3D7_0628700
PFF1390w	PF3D7_0628700
PF13_0231	PF3D7_1342300
2270.t00233	PF3D7_0608000
MAL6P1.83	PF3D7_0608000
PFF0395c	PF3D7_0608000
MAL7P1.102	PF3D7_0719400
2270.t00008	PF3D7_0600700
MAL6P1.311	PF3D7_0600700
PFF0035c	PF3D7_0600700
MAL1P2.08	PF3D7_0108000
PFA0400c	PF3D7_0108000
PF07_0064	PF3D7_0715800
MAL5P1.42	PF3D7_0504200
PFE0205w	PF3D7_0504200
PF14_0169	PF3D7_1417100
MAL13P1.500	PF3D7_1372700
PFB0876c	PF3D7_0218800
PFB0876c.1	PF3D7_0218800
PF14_0347	PF3D7_1436700
MAL13P1.341	PF3D7_1367600
MAL4P2.47	PF3D7_0411300
PFD0560w	PF3D7_0411300
PF11_0297	PF3D7_1128600
PF10_0167	PF3D7_1017200
PF10_0167:exon:2	PF3D7_1017200
PFI1815c	PF3D7_0937500
MAL3P8.19	PF3D7_0301100
PFC0055w	PF3D7_0301100
PF13_0326	PF3D7_1361400
2277.t00372	PF3D7_1238400
MAL12P1.370	PF3D7_1238400
PFL1860c	PF3D7_1238400
MAL13P1.58	PF3D7_1301300
3D7Surf4.2	PF3D7_0424400
MAL4P1.227	PF3D7_0424400
PFD1160w	PF3D7_0424400
MAL4P2.51	PF3D7_0411900
PFD0590c	PF3D7_0411900
PF14_0288	PF3D7_1430900
PF14_0334	PF3D7_1435300
PF07_0020	PF3D7_0705000
PF10_0080a	PF3D7_1008300
MAL4P1.9	PF3D7_0401000
PFD0045c	PF3D7_0401000
MAL4P1.225	PF3D7_0424200
PFD1150c	PF3D7_0424200
PF02_0008	PF3D7_0200800
PFB0045c	PF3D7_0200800
PFI1715w	PF3D7_0935500
PF14_0329	PF3D7_1434800
PF11_0479	PF3D7_1146800
2270.t00084	PF3D7_0619500
MAL6P1.231	PF3D7_0619500
PFF0945c	PF3D7_0619500
PFI0785c	PF3D7_0916000
PFI1675w	PF3D7_0934600
MAL5P1.218	PF3D7_0521800
PFE1090w	PF3D7_0521800
PF10_0035	PF3D7_1003200
PFI0755c	PF3D7_0915400
PF13_0333	PF3D7_1363100
2270.t00297	PF3D7_0601700
MAL6P1.21	PF3D7_0601700
PFF0085w	PF3D7_0601700
PF14_0240	PF3D7_1426000
PF02_0058	PF3D7_0206200
PFB0275w	PF3D7_0206200
PF3D7_14_snoR26	PF3D7_1424300
PF3D7_14_snoR26.1	PF3D7_1424300
PF14_0498	PF3D7_1452300
PF10_0107	PF3D7_1011000
2277.t00449	PF3D7_1246800
MAL12P1.448	PF3D7_1246800
PFL2245w	PF3D7_1246800
PF3D7_14_snoR27	PF3D7_1424500
PF3D7_14_snoR27.1	PF3D7_1424500
PF10_0030	PF3D7_1002600
PF10_0362	PF3D7_1037000
PF11_0216	PF3D7_1120900
MAL4P1.131	PF3D7_0413900
PFD0655c	PF3D7_0413900
PFD0680c	PF3D7_0413900
2270.t00018	PF3D7_0612500
MAL6P1.301	PF3D7_0612500
PFF0605c	PF3D7_0612500
MAL3P6.11	PF3D7_0317300
PFC0760c	PF3D7_0317300
PF11_0282	PF3D7_1127100
PF08_0012	PF3D7_0827800
PFC10_API0036	PF3D7_API02000
MAL13P1.321	PF3D7_1364000
MAL4P2.40	PF3D7_0410600
PFD0525w	PF3D7_0410600
PF14_0380	PF3D7_1440100
PFI1100w	PF3D7_0922400
PF10_0244	PF3D7_1025000
2270.t00472	PF3D7_0615700
MAL6P1.269	PF3D7_0615700
PFF0760w	PF3D7_0615700
PF14_0470	PF3D7_1449400
PF11_0447	PF3D7_1143400
PF13_0283	PF3D7_1354000
2277.t00056	PF3D7_1205500
MAL12P1.55	PF3D7_1205500
PFL0275w	PF3D7_1205500
MAL8P1.81	PF3D7_0816100
PF14_0370	PF3D7_1439100
2270.t00149	PF3D7_0626200
MAL6P1.166	PF3D7_0626200
PFF1270c	PF3D7_0626200
MAL4P1.151	PF3D7_0416100
PFD0780w	PF3D7_0416100
MAL4P1.32	PF3D7_0403400
PFD0160w	PF3D7_0403400
MAL13P1.69	PF3D7_1313700
MAL7P1.47	PF3D7_0712200
MAL4P1.194	PF3D7_0420700
PFD0995c	PF3D7_0420700
2270.t00047	PF3D7_0615900
MAL6P1.267	PF3D7_0615900
PFF0770c	PF3D7_0615900
PFI0920c	PF3D7_0918800
PF13_0014	PF3D7_1302800
PF02_0117	PF3D7_0212500
PFB0560w	PF3D7_0212500
PF11_0432	PF3D7_1142000
PF10_0080	PF3D7_1008200
PF13_0251	PF3D7_1347100
MAL8P1.149	PF3D7_0802700
PF02_0044	PF3D7_0204700
PFB0210c	PF3D7_0204700
2277.t00529	PF3D7_1255000
MAL12P1.526	PF3D7_1255000
PFL2655w	PF3D7_1255000
PF02_0204	PF3D7_0221900
PF02_0205	PF3D7_0221900
PF02_0206	PF3D7_0221900
PFB0973c	PF3D7_0221900
PFB0974c	PF3D7_0221900
PFB0975c	PF3D7_0221900
PF14_0580	PF3D7_1460800
MAL1P4.16d	PF3D7_0114500
PFA0700c	PF3D7_0114500
2277.t00499	PF3D7_1252100
MAL12P1.496	PF3D7_1252100
PFL2505c	PF3D7_1252100
PF10_0317	PF3D7_1032500
MAL5P1.60	PF3D7_0506000
PFE0295w	PF3D7_0506000
PF14_0183:mRNA	PF3D7_1418800
MAL13P1.134	PF3D7_1324500
MAL4P2.26	PF3D7_0409000
PFD0445c	PF3D7_0409000
PFI1430w	PF3D7_0929100
PF14_0145	PF3D7_1414700
MAL13P1.109	PF3D7_1371700
2270.t00278	PF3D7_0603700
MAL6P1.40	PF3D7_0603700
PFF0180w	PF3D7_0603700
PF10_0163	PF3D7_1016800
PF13_0029	PF3D7_1305700
PF10_0104	PF3D7_1010700
PF14_0490	PF3D7_1451500
PF13_0296	PF3D7_1355800
MAL13_18SrRNA	PF3D7_1371000
MAL13_18SrRNA.1	PF3D7_1371000
PF14_0398	PF3D7_1441900
MAL5P1.100	PF3D7_0509900
PFE0490w	PF3D7_0509900
PF11_0526	PF3D7_1112500
PF11_0071	PF3D7_1106000
MAL13P1.106	PF3D7_1319800
2270.t00111	PF3D7_0622200
MAL6P1.206	PF3D7_0622200
PFF1070c	PF3D7_0622200
2277.t00161	PF3D7_1216600
MAL12P1.160	PF3D7_1216600
PFL0800c	PF3D7_1216600
2277.t00163	PF3D7_1216900
MAL12P1.163	PF3D7_1216900
PFL0815w	PF3D7_1216900
MAL7P1.33	PF3D7_0710500
MAL7P1.52	PF3D7_0712500
PF02_0134	PF3D7_0214300
PFB0650w	PF3D7_0214300
PF02_0199	PF3D7_0221400
PFB0955w	PF3D7_0221400
PF08_0040	PF3D7_0821600
MAL5P1.25	PF3D7_0502400
PFE0120c	PF3D7_0502400
PF14_0255	PF3D7_1427600
PF14_0036	PF3D7_1403900
PF13_0306	PF3D7_1357300
PF02_0043	PF3D7_0204600
PFB0205c	PF3D7_0204600
PFI0730w	PF3D7_0914900
PF13_0228	PF3D7_1342000
MAL3P3.14	PF3D7_0309500
PFC0395w	PF3D7_0309500
PF10_0311	PF3D7_1031700
MAL7P1.214	PF3D7_0833300
PF14_0564	PF3D7_1459100
1842.m00016	PF3D7_0732900
PF07_0138	PF3D7_0732900
MAL1P2.32	PF3D7_0110600
PFA0515w	PF3D7_0110600
MAL13P1.14	PF3D7_1302700
PF3D_07_RUF6_2	PF3D7_0711800
PF3D_07_RUF6_2.1	PF3D7_0711800
PF10_0039	PF3D7_1003600
PF14_0775	PF3D7_1421000
PF14_0127	PF3D7_1412800
MAL13P1.125	PF3D7_1322400
PF14_0402	PF3D7_1442400
PF11_0177	PF3D7_1117100
2277.t00155	PF3D7_1216000
MAL12P1.154	PF3D7_1216000
PFL0770w	PF3D7_1216000
MAL3P6.7	PF3D7_0316700
PFC0730w	PF3D7_0316700
2277.t00072	PF3D7_1207100
MAL12P1.71	PF3D7_1207100
PFL0355c	PF3D7_1207100
MAL13P1.223	PF3D7_1345000
MAL13P1.224	PF3D7_1345000
MAL5P1.185	PF3D7_0518500
PFE0925c	PF3D7_0518500
2277.t00481	PF3D7_1250100
MAL12P1.479	PF3D7_1250100
PFL2405c	PF3D7_1250100
MAL7_tRNA_Tyr1	PF3D7_0702800
MAL7_tRNA_Tyr1:tRNA	PF3D7_0702800
MAL4P1.155	PF3D7_0416500
PFD0800c	PF3D7_0416500
2270.t00463	PF3D7_0618200
MAL6P1.245	PF3D7_0618200
PFF0880c	PF3D7_0618200
PFC0271c	PF3D7_0306300
2277.t00166	PF3D7_1217200
MAL12P1.166	PF3D7_1217200
PFL0830w	PF3D7_1217200
2277.t00408	PF3D7_1242400
MAL12P1.406	PF3D7_1242400
PFL2040w	PF3D7_1242400
PF02_0162	PF3D7_0217200
PFB0800c	PF3D7_0217200
PF3D7_API00400	PF3D7_API00450
PF3D7_API00500	PF3D7_API00450
PFC10_API0051	PF3D7_API00450
PFC10_API0051:tRNA	PF3D7_API00450
PFC10_API0052	PF3D7_API00450
PFC10_API0052:tRNA	PF3D7_API00450
PF08_0138	PF3D7_0800500
PF08_0084	PF3D7_0812700
1396.t00293	PF3D7_1451300
PF14_0488	PF3D7_1451300
MAL8P1.108	PF3D7_0810500
PF07_0007	PF3D7_0702400
2270.t00133	PF3D7_0624700
MAL6P1.182	PF3D7_0624700
PFF1190c	PF3D7_0624700
2277.t00268	PF3D7_1227700
MAL12P1.268	PF3D7_1227700
PFL1340c	PF3D7_1227700
PF14_0422	PF3D7_1444400
MAL5P1.29	PF3D7_0502900
PFE0140c	PF3D7_0502900
MAL8P1.22	PF3D7_0826400
PFI0245c	PF3D7_0905000
2277.t00312	PF3D7_1232400
MAL12P1.311b	PF3D7_1232400
PFL1560c	PF3D7_1232400
MAL6P1.144	PF3D7_0628400
PFF1377w	PF3D7_0628400
PF14_0132a	PF3D7_1413300
PF07_0047	PF3D7_0711000
MAL13P1.290	PF3D7_1359200
MAL13P1.291	PF3D7_1359200
MAL13P1.20	PF3D7_1303900
MAL5P1.61	PF3D7_0506100
PFE0300c	PF3D7_0506100
2270.t00026	PF3D7_0613600
MAL6P1.289	PF3D7_0613600
PFF0660w	PF3D7_0613600
2277.t00467	PF3D7_1248700
MAL12P1.466	PF3D7_1248700
PFL2335w	PF3D7_1248700
2277.t00180	PF3D7_1218600
MAL12P1.180	PF3D7_1218600
PFL0900c	PF3D7_1218600
MAL3P3.16	PF3D7_0309900
PFC0415c	PF3D7_0309900
PFI1450c	PF3D7_0929500
PF11_0331	PF3D7_1132200
PF3D7_0313700.1	PF3D7_0313700
PF3D7_0313700.2	PF3D7_0313700
PFC0571c	PF3D7_0313700
PF14_0195	PF3D7_1420100
PF07_0085	PF3D7_0720400
PF10_0196	PF3D7_1020300
MAL4P1.219	PF3D7_0423700
PFD1120c	PF3D7_0423700
PF14_0114	PF3D7_1411600
MAL5P1.16	PF3D7_0501500
PFE0075c	PF3D7_0501500
MAL13P1.56	PF3D7_1311800
MAL7P1.106	PF3D7_0720500
PF14_0556	PF3D7_1458300
MAL1P3.06	PF3D7_0113000
PFA0620c	PF3D7_0113000
2270.t00272	PF3D7_0604100
MAL6P1.44	PF3D7_0604100
PFF0200c	PF3D7_0604100
PF14_0325	PF3D7_1434400
PFI1205c	PF3D7_0924500
PF11_0339	PF3D7_1132900
PF11_0541	PF3D7_1109300
PF11_0541.1	PF3D7_1109300
MAL4P1.224	PF3D7_0424100
PFD1145c	PF3D7_0424100
PFC0241w	PF3D7_0305400
2277.t00144	PF3D7_1214800
MAL12P1.143	PF3D7_1214800
PFL0715w	PF3D7_1214800
PF14_0756	PF3D7_1478400
PF14_0083	PF3D7_1408600
PF13_0056	PF3D7_1310400
MAL5P1.286	PF3D7_0528900
PFE1440c	PF3D7_0528900
MAL13P1.266	PF3D7_1352400
PF02_0130	PF3D7_0213900
PFB0630c	PF3D7_0213900
PF07_0050	PF3D7_0712400
PFA0504c	PF3D7_0110300
PFA0504c.1	PF3D7_0110300
MAL8P1.95	PF3D7_0813300
MAL7P1.162	PF3D7_0729900
2277.t00298	PF3D7_1230900
MAL12P1.298	PF3D7_1230900
PFL1490w	PF3D7_1230900
PF14_0567	PF3D7_1459400
MAL7P1.22	PF3D7_0707500
PF14_0810	PF3D7_1403500
2277.t00475	PF3D7_1249500
MAL12P1.473	PF3D7_1249500
PFL2375c	PF3D7_1249500
PF02_0124	PF3D7_0213200
PFB0600c	PF3D7_0213200
MAL5P1.147	PF3D7_0514700
PFE0735w	PF3D7_0514700
PF10_0191	PF3D7_1019800
PF10_0192	PF3D7_1019800
MAL13P1.211	PF3D7_1341700
PF10_0351	PF3D7_1035900
2270.t00113	PF3D7_0622400
MAL6P1.204	PF3D7_0622400
PFF1080w	PF3D7_0622400
PF10_0209	PF3D7_1021500
PF10_0282	PF3D7_1028800
MAL1P4.16e	PF3D7_0114600
PFA0705c	PF3D7_0114600
PF13_0328	PF3D7_1361900
PF13_0006	PF3D7_1300600
PFC0990c	PF3D7_0322200
PF11_0377	PF3D7_1136500
PF3D7_1136500.1	PF3D7_1136500
PF3D7_1136500.2	PF3D7_1136500
PF11_0425	PF3D7_1141400
PF14_0082	PF3D7_1408500
PF13_0304	PF3D7_1357000
PF07_0081	PF3D7_0719800
PFC10_API0011	PF3D7_API04800
PFC10_API0011:tRNA	PF3D7_API04800
MAL4P1.167	PF3D7_0417700
PFD0860w	PF3D7_0417700
PF14_0244	PF3D7_1426500
MAL5P1.79	PF3D7_0507800
PFE0385w	PF3D7_0507800
MAL13P1.209	PF3D7_1341300
MAL5P1.7	PF3D7_0500600
PFE0030c	PF3D7_0500600
MAL7P1.206	PF3D7_0706700
PF00_0002	PF3D7_0706700
MAL7_tRNA_Ala1	PF3D7_0702700
MAL7_tRNA_Ala1:tRNA	PF3D7_0702700
PF10_0302	PF3D7_1030900
PF08_0068	PF3D7_0815300
PF02_0174	PF3D7_0218400
PFB0860c	PF3D7_0218400
PF14_0313	PF3D7_1433200
PF13_0169	PF3D7_1331500
PF14_0174	PF3D7_1417500
MAL7P1.161	PF3D7_0729800
PF13_0297	PF3D7_1355900
2270.t00165	PF3D7_0627800
MAL6P1.150	PF3D7_0627800
PFF1350c	PF3D7_0627800
MAL3P8.14	PF3D7_0301600
PFC0080c	PF3D7_0301600
2277.t00514	PF3D7_1253600
MAL12P1.511	PF3D7_1253600
PFL2580w	PF3D7_1253600
MAL1P1.59	PF3D7_0106800
PFA0335w	PF3D7_0106800
2277.t00220	PF3D7_1222900
MAL12P1.220	PF3D7_1222900
PFL1100w	PF3D7_1222900
MAL8P1.21	PF3D7_0826600
PF14_0134	PF3D7_1413600
PF13_0141	PF3D7_1324900
MAL3P7.50	PF3D7_0324400
PFC1095w	PF3D7_0324400
MAL13P1.245	PF3D7_1348700
PF11_0514	PF3D7_1149700
MAL8P1.25a	PF3D7_0825400
PF14_0106	PF3D7_1410800
PF14_0538	PF3D7_1456500
PF11_0192	PF3D7_1118600
2277.t00429	PF3D7_1244700
MAL12P1.427	PF3D7_1244700
PFL2145w	PF3D7_1244700
2277.t00014	PF3D7_1201400
MAL12P1.14	PF3D7_1201400
PFL0070c	PF3D7_1201400
PF14_0695	PF3D7_1472700
MAL1P2.22	PF3D7_0109500
PFA0465c	PF3D7_0109500
2270.t00236	PF3D7_0607700
MAL6P1.80	PF3D7_0607700
PFF0380w	PF3D7_0607700
MAL4P1.18	PF3D7_0402000
PFD0090c	PF3D7_0402000
MAL8P1.31	PF3D7_0824600
2270.t00223	PF3D7_0609000
MAL6P1.93	PF3D7_0609000
PFF0445w	PF3D7_0609000
MAL13P1.175	PF3D7_1334900
PF13_0195	PF3D7_1334900
MAL7P1.138	PF3D7_0725100
PF14_0737	PF3D7_1476700
PF14_0304	PF3D7_1432300
MAL5P1.164	PF3D7_0516400
PFE0820c	PF3D7_0516400
MAL4P2.05	PF3D7_0406900
PFD0340c	PF3D7_0406900
PF11_0488	PF3D7_1148000
MAL13P1.301	PF3D7_1360500
PF13_0320	PF3D7_1360500
PF14_0442	PF3D7_1446500
PFI1300c	PF3D7_0926500
2277.t00232	PF3D7_1224100
MAL12P1.232	PF3D7_1224100
PFL1160c	PF3D7_1224100
PF11_0441a	PF3D7_1143000
MAL8P1.68	PF3D7_0818300
MAL5P1.314	PF3D7_0532300
PFE1600w	PF3D7_0532300
2277.t00169	PF3D7_1217500
MAL12P1.169	PF3D7_1217500
PFL0845w	PF3D7_1217500
PFI1468c	PF3D7_0930100
PF10_0269	PF3D7_1027400
PF14_0706	PF3D7_1473700
PF13_0098	PF3D7_1317300
PF07_0120	PF3D7_0729100
MAL5P1.168	PF3D7_0516800
PFE0840c	PF3D7_0516800
MAL3P4.9	PF3D7_0312300
PFC0520w	PF3D7_0312300
PF11_0476	PF3D7_1146500
2277.t00304	PF3D7_1231500
MAL12P1.304	PF3D7_1231500
PFL1520w	PF3D7_1231500
MAL13P1.38	PF3D7_1308000
MAL1P2.02	PF3D7_0107400
PFA0370w	PF3D7_0107400
2270.t00109	PF3D7_0621900
MAL6P1.209	PF3D7_0621900
PFF1055c	PF3D7_0621900
PF08_0056	PF3D7_0818500
PF14_0275	PF3D7_1429600
PF11_0322	PF3D7_1131200
2270.t00291	PF3D7_0602400
MAL6P1.27	PF3D7_0602400
PFF0115c	PF3D7_0602400
PF11_0293	PF3D7_1128200
2270.t00280	PF3D7_0603500
MAL6P1.38	PF3D7_0603500
PFF0170w	PF3D7_0603500
PF08_0119	PF3D7_0805200
MAL5P1.192	PF3D7_0519100
PFE0960w	PF3D7_0519100
2270.t00282	PF3D7_0603300
MAL6P1.36	PF3D7_0603300
PFF0160c	PF3D7_0603300
PF14_0516	PF3D7_1454300
PF10_0116	PF3D7_1011900
PF11_0515	PF3D7_1149800
2277.t00053	PF3D7_1205200
MAL12P1.52	PF3D7_1205200
PFL0260c	PF3D7_1205200
PF10_0172	PF3D7_1017700
MAL13P1.95	PF3D7_1318100
2270.t00145	PF3D7_0625800
MAL6P1.170	PF3D7_0625800
PFF1250w	PF3D7_0625800
MAL13P1.302	PF3D7_1360700
PF13_0321	PF3D7_1360700
PF3D7_1360600	PF3D7_1360700
PF3D7_13_RUF1	PF3D7_1328700
PF3D7_13_RUF1.1	PF3D7_1328700
MAL13P1.122	PF3D7_1322100
MAL13P1.55	PF3D7_1311700
PF10_0315	PF3D7_1032300
PF14_0003	PF3D7_1400300
2277.t00243	PF3D7_1225200
MAL12P1.243	PF3D7_1225200
PFL1215c	PF3D7_1225200
PF14_0651	PF3D7_1468300
MAL13P1.151	PF3D7_1328000
2270.t00073	PF3D7_0618500
MAL6P1.242	PF3D7_0618500
PFF0895w	PF3D7_0618500
MAL3P6.23	PF3D7_0318500
PFC0820w	PF3D7_0318500
PF13_0303	PF3D7_1356600
MAL13P1.540	PF3D7_1344200
2277.t00388	PF3D7_1240000
MAL12P1.386	PF3D7_1240000
PFL1940w	PF3D7_1240000
PF11_0097	PF3D7_1108500
2270.t00054	PF3D7_0616600
MAL6P1.260	PF3D7_0616600
PFF0805c	PF3D7_0616600
2270.t00146	PF3D7_0625900
MAL6P1.169	PF3D7_0625900
PFF1255w	PF3D7_0625900
